Unnamed: 0,member1,member2,weight
10644,14225093,8901934,2
17212,204669023,183411059,1
12684,234684445,87420672,1
18838,209453152,208350173,1
8194,199789219,121723022,3
18275,195657825,163584182,1
11281,102928292,43237102,2
13477,205193250,197769681,1
8845,192711483,200391814,2
516,84738292,8901934,2
14091,115965992,15968801,1
18950,209453152,113655312,1
6324,76842942,217751064,2
15286,101056562,104299812,1
1388,4686468,189187078,2
3921,195757297,5579198,2
15946,78315592,48247552,1
22617,226951319,202865761,1
14137,115965992,232131462,1
7585,141199742,210614410,2
21235,24641662,198665726,1
19496,6160486,201994495,1
11255,102928292,194631761,2
22758,226951319,177002482,1
12409,234684445,222517314,1
12850,226754592,188195004,1
9657,58756332,211363204,2
4201,10716469,77062222,2
22979,117571752,51946702,1
3283,209224665,212577516,2
21728,85557392,198035194,1
1197,146112942,198309808,2
6983,232524017,211173654,2
24219,189857979,13812470,1
17269,204669023,188388123,1
11921,53121132,10083866,2
11364,187010992,213237301,2
1158,146112942,156086352,2
15032,192184367,185020970,1
6870,225249498,194099532,2
17727,204669023,130158522,1
18910,209453152,188527897,1
6039,118556542,183056813,2
23977,191758521,10878718,1
19652,6160486,132473852,1
9626,11832553,71851852,3
16689,25034832,14160964,1
19505,6160486,208179508,1
4724,183109097,183166431,2
5248,203818557,150289852,2
4975,211551769,37854602,2
21518,85557392,184770847,1
10975,191106824,188985950,2
23081,216367274,230030576,1
4927,211551769,7816806,2
1723,149979832,198075659,2
19759,6160486,202745318,1
2418,76743532,118556542,2
9151,127601602,14225093,2
21965,85557392,187002184,1
18521,195657825,184999379,1
15961,78315592,205086561,1
4204,10716469,43573462,2
4892,59475472,4128698,3
9454,59313302,4169858,2
539,21627131,184170710,2
24863,230457540,60275702,1
17227,204669023,128254422,1
643,207061281,53121132,3
8088,159418982,137411322,2
12582,234684445,120171732,1
204,96862332,195421486,2
17800,7864416,233783601,1
4347,204244320,218437424,2
1520,60195472,204244320,3
5464,4720318,3949436,3
17572,204669023,212192236,1
6257,76842942,71233882,2
12743,200114206,194977596,1
4801,58983922,64730712,2
17378,204669023,6972966,1
15059,192184367,42879412,1
19319,213745765,207502711,1
10179,32214442,184778124,2
4421,204244320,157248622,2
24036,28246202,127162692,1
21057,210337917,71218362,1
15521,229310518,126998022,1
10722,184389351,199238890,2
19197,228655199,228677357,1
20101,6160486,63282212,1
6309,76842942,124271602,2
13389,205193250,183564319,1
15760,16384071,86834002,1
13810,205193250,188190655,1
21955,85557392,233651444,1
2361,76743532,219620059,2
13653,205193250,194589949,1
10944,200052480,104412762,2
19134,228655199,12394991,1
24107,189857979,185173098,1
24587,28573892,138382742,1
21137,210337917,185669447,1
20517,193986670,207109503,1
17770,7864416,190146727,1
11579,236163083,77148762,2
21612,85557392,12125165,1
6312,76842942,8731661,2
15269,101056562,218470601,1
13767,205193250,9219838,1
9057,203361151,191233632,2
14182,115965992,12793115,1
1524,60195472,189900217,3
4225,10716469,187254868,2
523,84738292,221191725,2
22278,190939281,210818574,1
8259,199789219,136871542,2
11817,53121132,57169392,3
12419,234684445,196309128,1
5804,13993792,214688193,2
4854,59475472,185874155,2
6070,118556542,63282212,2
17525,204669023,228465329,1
2494,76743532,37854602,2
11730,38506582,113655312,2
3075,225412049,128117352,3
5129,203818557,131098662,2
4113,190055719,199602237,2
2172,203457314,207287492,2
4165,190055719,185530968,2
22103,190939281,1962233,1
23721,191758521,121705122,1
21751,85557392,208025465,1
341,85557392,71854632,3
1269,214761951,126309962,2
23111,216367274,215188854,1
9586,11832553,194099532,2
11680,38506582,186247021,2
5454,4720318,195649609,2
6293,76842942,206264205,2
9801,28904692,48232882,2
24936,230457540,13991355,1
20177,6160486,37854602,1
24603,28573892,100343252,1
14568,182190122,214119159,1
3068,225412049,123279812,2
2451,76743532,85437112,2
7950,13109793,182569397,2
4394,204244320,189577911,2
19941,6160486,99375412,1
15924,78315592,219685527,1
16262,30179402,161306542,1
5962,145262432,13606604,2
15830,78315592,216459467,1
21886,85557392,118848292,1
8592,211585840,208902421,2
1607,60195472,183038426,2
22765,195657884,205330458,1
6105,194381707,11872972,2
3249,209224665,9635822,2
4803,58983922,87774872,2
23686,191758521,57803282,1
14575,182190122,184357684,1
5779,26576702,11832553,2
21205,24641662,57398582,1
3579,9340001,190055719,2
3923,195757297,229831302,2
10930,200052480,77062222,2
15141,210436146,13141514,1
10041,195136851,71912792,2
16683,25034832,213568542,1
1055,9470306,134073882,2
4573,230884769,12346968,2
1504,60195472,208569099,5
4060,190055719,11462026,2
23826,191758521,215876742,1
7202,12585301,219620059,2
10362,223055408,184991548,2
522,84738292,11247133,3
4676,8979910,2573903,2
22346,190939281,14452729,1
2822,214729620,195136851,2
1292,64455192,4720318,2
4861,59475472,141658442,2
6686,201853103,62614032,2
14045,115965992,197863599,1
17575,204669023,197774325,1
14756,198574124,101114972,1
8328,199396025,48232882,2
24886,230457540,14687401,1
18302,195657825,99535192,1
2091,152011532,7816806,2
4330,204244320,58983922,2
22123,190939281,635319,1
23894,191758521,3614107,1
18105,195657825,190055719,1
9468,13667508,53695782,2
18228,195657825,112420792,1
4800,58983922,4611657,2
744,207061281,184019319,5
2159,203457314,77062222,2
20720,217907323,4611657,1
6429,12552243,134451102,2
23557,223051958,203642797,1
18619,195657825,196095880,1
14737,198574124,5707806,1
20664,88375412,14401349,1
9858,184028419,124271602,2
14462,219873321,4128698,1
8058,14584394,189187078,2
884,11436326,154488962,2
1529,60195472,7816806,2
19486,6160486,174031072,1
8946,3246917,9852711,2
14656,182190122,87567792,1
16727,25034832,195757297,1
7852,187533847,74011552,2
6361,14452729,166082312,4
1121,7602583,19639311,2
19117,228655199,185471408,1
11733,38506582,4013677,2
12016,198737924,207093714,1
10537,1281684,185227421,2
559,21627131,113070952,2
14759,198574124,34814052,1
7437,5900662,23540031,2
9503,212569310,198440790,2
16582,25034832,224336417,1
19761,6160486,58983922,1
16193,30179402,126066112,1
10094,211029382,214759042,2
22201,190939281,189813772,1
7205,12585301,229630786,2
18096,195657825,54572282,1
4520,215188854,214809104,2
4425,204244320,120171732,2
5090,203818557,197727816,2
10418,73895512,183750106,2
10675,184389351,53121132,2
298,85557392,193185381,3
8379,199396025,187353081,2
8387,64326342,11428300,2
3825,212403372,201127698,2
8618,211585840,226212530,2
6515,48400472,219533820,2
5917,145262432,177418312,2
22543,190939281,155278822,1
18464,195657825,15359191,1
8674,211585840,3661197,2
2514,76743532,195329871,2
15596,21561411,7350360,1
5533,4720318,207287492,2
8270,199789219,187010992,2
4240,10716469,205233254,2
10466,73895512,214275739,2
22954,117571752,183309850,1
9126,127601602,182569397,3
21872,85557392,13236926,1
11114,14225169,199665292,2
14562,182190122,219685527,1
17737,7864416,171944462,1
10570,183799454,186674670,2
1330,22315611,210614410,2
7901,13109793,209162618,2
8393,64326342,206843171,2
22290,190939281,2573903,1
5417,7964302,52062312,2
23716,191758521,184586892,1
4716,183109097,202429218,2
20604,193986670,112420792,1
12445,234684445,9648429,1
20210,6160486,234376726,1
9218,30936082,185407708,2
13855,182648870,210940041,1
16553,25034832,5173635,1
7431,5900662,53121132,3
2679,204211075,233590417,2
5893,230524749,208030917,2
2051,208569099,204914631,2
5526,4720318,195301990,2
1501,60195472,1164000,3
15415,101056562,9496394,1
22689,226951319,220768796,1
14920,198574124,197596932,1
4804,58983922,204891834,2
7464,5900662,46486792,4
2831,214729620,126066112,2
10450,73895512,12522497,3
748,207061281,206481851,3
7951,13109793,6085116,2
3264,209224665,182569397,2
16785,25034832,224165408,1
22700,226951319,4700798,1
9183,220597234,84227122,2
11305,187010992,162731242,3
1531,60195472,199665292,2
3779,96240802,5900662,2
20939,96862332,188557916,1
536,21627131,208949319,2
17270,204669023,184083231,1
6967,8849634,207641843,2
15499,229310518,5900662,1
3010,225412049,215065731,2
14533,182190122,185633232,1
7043,232524017,230010671,2
20567,193986670,198427356,1
2358,76743532,225546676,3
10733,184389351,114279782,3
12191,216072216,8486078,1
14084,115965992,55517692,1
20830,96862332,97736772,1
11881,53121132,63392582,3
21364,185106564,105128552,1
4930,211551769,7534345,3
24926,230457540,234284416,1
1664,60195472,226212530,2
16460,34340942,12194747,1
21760,85557392,96827312,1
18791,209453152,9745115,1
19429,213745765,181575592,1
4306,204244320,120681332,4
965,185532751,110905242,2
19830,6160486,145258262,1
5689,215910105,71851852,2
9957,58264912,63626142,2
3357,209224665,17430341,2
10741,184389351,189900217,4
13605,205193250,188896282,1
14999,219250733,204529889,1
17638,204669023,10296727,1
4145,190055719,208352792,2
7830,63998462,201161632,2
19625,6160486,92701572,1
24377,28573892,184699351,1
6157,209455030,208430481,2
8606,211585840,220289486,2
21005,96862332,187439000,1
13561,205193250,230873941,1
15567,229310518,218146687,1
19940,6160486,200673587,1
17699,204669023,158002952,1
20961,96862332,199606953,1
8763,192711483,17769001,2
11329,187010992,110598422,2
2798,214729620,199396025,2
24699,28573892,209704842,1
18807,209453152,41954092,1
12323,183566364,10184307,1
19524,6160486,222650728,1
5560,4720318,9157977,2
13573,205193250,203455393,1
20540,193986670,225883673,1
21517,85557392,193749271,1
12620,234684445,203038123,1
15916,78315592,216865387,1
15129,210436146,232236473,1
17628,204669023,190455151,1
11333,187010992,48232882,2
2449,76743532,129133182,3
6321,76842942,183786937,2
19674,6160486,8213592,1
11918,53121132,111701512,2
9392,14486634,57169392,2
22459,190939281,223738717,1
6623,14387362,183056813,2
10406,73895512,128117352,2
10916,184389351,217563086,2
3503,224461910,77062222,3
10357,223055408,138128732,2
17039,214466652,2010354,1
6346,9635822,192863475,2
10303,220564993,54154652,2
10291,220564993,196260462,2
6215,76842942,5900662,4
1833,208569099,193454276,2
7848,187533847,59359692,2
6025,118556542,187353081,2
6984,232524017,158511432,2
1636,60195472,218437424,3
22042,85557392,211844922,1
1186,146112942,9999847,2
10536,1281684,215402116,2
11461,130158522,54914962,2
7349,5900662,218097585,2
7943,13109793,183224187,2
3012,225412049,46486792,2
191,6160486,182607564,2
12603,234684445,170786152,1
17619,204669023,183991607,1
12168,216072216,8731661,1
978,185532751,207788795,2
8909,3246917,190272148,2
1201,146112942,13547579,2
16929,229015643,67798422,1
16798,25034832,206282306,1
5728,202311485,182705998,2
8126,183011955,182607564,2
12895,226754592,112824762,1
401,85557392,217378572,2
17141,214466652,5220206,1
16956,229015643,141555262,1
21819,85557392,5900662,1
9122,127601602,197928971,2
6525,48400472,78205872,2
562,21627131,229694377,3
21851,85557392,112826892,1
8830,192711483,226212530,2
22611,226951319,188093512,1
12674,234684445,216856245,1
8570,211585840,197424987,2
23877,191758521,43871542,1
24174,189857979,8400359,1
18524,195657825,230837722,1
12348,183566364,120291572,1
9591,11832553,220289486,2
6284,76842942,182621850,2
15035,192184367,108208182,1
428,190939281,8079808,2
8868,192711483,198168191,3
7443,5900662,148050462,2
13610,205193250,161776702,1
7578,73959802,123283912,2
3148,216892372,201446209,2
13935,182648870,221191725,1
9182,220597234,203244569,2
16558,25034832,41855402,1
1943,208569099,141199742,2
1107,7602583,61225682,3
10343,223055408,4278530,2
22183,190939281,119628682,1
1640,60195472,205330458,2
16892,229015643,222610594,1
19216,228655199,137821062,1
2223,132809532,217160398,4
9170,220597234,173042152,2
10203,228625838,233426938,2
21761,85557392,31487922,1
11831,53121132,9852711,2
6610,14387362,11421826,2
7894,7834137,224647097,3
19187,228655199,216963792,1
22431,190939281,201800343,1
23800,191758521,198188049,1
11371,187010992,195665672,2
20424,209944678,107307852,1
15104,210436146,46486792,1
4591,230884769,9448133,2
177,6160486,228125989,2
8997,203361151,204153227,2
15288,101056562,219288875,1
17237,204669023,52912652,1
7672,28608902,74272472,2
21027,96862332,192169953,1
12714,234684445,187439000,1
12905,226754592,216459786,1
17808,7864416,13614935,1
7718,201787805,189718080,2
17775,7864416,144256692,1
1656,60195472,48232882,3
1555,60195472,199789219,3
2046,208569099,180350812,2
13604,205193250,200178710,1
11475,172429262,23540031,2
3857,212403372,228261135,2
20425,209944678,114731852,1
2417,76743532,220624758,2
24916,230457540,49724752,1
12357,183566364,125708602,1
14941,198574124,193777510,1
12028,73498632,66999812,1
17335,204669023,196023506,1
6143,209455030,190213084,2
18,217350178,232137196,2
6583,91981922,206481851,2
15442,101056562,4142046,1
6463,21563471,222720044,2
10161,32214442,204958407,2
9117,127601602,150902602,2
20087,6160486,217213957,1
6530,48400472,207287492,2
17887,195657825,149594272,1
10134,32214442,45569562,2
11679,38506582,1726285,2
5872,13993792,4611657,2
18364,195657825,119925422,1
11110,14225169,212086352,2
12508,234684445,208569099,1
17036,214466652,212708583,1
23807,191758521,7726130,1
3590,208077920,53191892,2
5126,203818557,509953,3
23065,216367274,217309361,1
14658,182190122,224243134,1
24185,189857979,197486112,1
2263,198017878,214873016,2
5928,145262432,184019319,2
5929,145262432,191998409,2
10927,13766392,188945672,2
21444,185106564,224880577,1
23887,191758521,14173571,1
815,207061281,13606604,5
4735,183109097,197769681,2
15061,192184367,144538042,1
4552,81069462,121080112,2
4044,190055719,8921426,2
13509,205193250,114944602,1
23581,191758521,199290936,1
4700,152077792,216962893,2
322,85557392,102815822,2
1907,208569099,204891834,2
14112,115965992,219468494,1
24669,28573892,192792326,1
11191,188747610,23897412,2
13121,226754592,13616894,1
15206,210436146,229694377,1
4000,7898365,41099822,2
10501,73895512,184778124,2
15010,221511725,41124132,1
17979,195657825,198427356,1
3438,222495708,8111102,2
19035,209453152,226897907,1
14930,198574124,155006762,1
14947,198574124,3949436,1
20358,209944678,208430481,1
17593,204669023,134601852,1
6675,14387362,71851852,2
11662,38506582,205874466,2
12213,216072216,218506563,1
18401,195657825,223738717,1
19434,213745765,227641288,1
13818,205193250,11149295,1
23942,191758521,216186447,1
21599,85557392,28988302,1
15571,229310518,9902996,1
2911,4883361,4353803,2
4042,190055719,159654132,2
15648,21561411,3027320,1
10516,73895512,211844922,3
14639,182190122,203314488,1
3416,209224665,229711570,2
6089,118556542,232611325,2
20575,193986670,144741122,1
22599,190939281,198746078,1
4014,137430292,111592472,3
14299,219873321,185165830,1
13388,205193250,196409372,1
23431,143818932,215521985,1
4563,230884769,47572122,2
10824,184389351,85437112,2
22531,190939281,215952752,1
19717,6160486,191591707,1
21542,85557392,195150281,1
12458,234684445,137601442,1
13568,205193250,203361151,1
205,96862332,216269148,2
1826,208569099,161587302,2
232,185106564,182607564,2
7888,7834137,7642860,4
24980,230457540,229381813,1
12646,234684445,187817509,1
20518,193986670,225850752,1
17155,214466652,222914513,1
14557,182190122,216865387,1
1287,64455192,188671296,3
22073,190939281,226779164,1
547,21627131,186005970,2
5297,223348295,48232882,2
12199,216072216,199174403,1
22383,190939281,6961459,1
2123,152011532,197913247,2
4126,190055719,121705122,2
4279,204244320,10604590,2
94,6160486,2896514,2
20969,96862332,183976637,1
4173,190055719,223738717,2
15543,229310518,149979832,1
12762,200769567,202101762,1
12332,183566364,13832894,1
132,6160486,182626228,4
7591,141199742,9648429,2
6929,225249498,233590417,2
13027,226754592,228467938,1
19000,209453152,10878718,1
17826,7864416,215348127,1
499,84738292,12241875,3
20475,193986670,19452051,1
19311,213745765,231313741,1
19338,213745765,213955034,1
6178,76842942,179814582,2
8283,44927672,78205872,2
11899,53121132,190557229,2
2180,203457314,200198096,2
13708,205193250,198833634,1
11484,172429262,184829557,2
3553,224461910,140274692,2
6422,12552243,5985520,2
12849,226754592,221614251,1
20807,217907323,190170609,1
21575,85557392,219620057,1
23527,223051958,84223232,1
3594,208077920,9546629,2
1360,208372328,147553272,2
17655,204669023,4509188,1
11209,134451102,6770985,2
15778,16384071,204608732,1
19383,213745765,198160060,1
23020,117571752,182500304,1
